#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
1,11/02/2023 08:39:07,13.73,1429.12
2,11/02/2023 08:39:17,13.81,477.44
3,11/02/2023 08:39:27,14.03,1425.28
4,11/02/2023 08:39:37,14.24,1584.64
5,11/02/2023 08:39:47,14.37,1472.64
6,11/02/2023 08:39:57,14.58,1525.12
7,11/02/2023 08:40:07,14.71,1420.16
8,11/02/2023 08:40:17,14.84,730.24
9,11/02/2023 08:40:27,15.01,285.28
10,11/02/2023 08:40:37,15.18,485.92
11,11/02/2023 08:40:47,15.31,633.44
12,11/02/2023 08:40:57,15.48,1728.64
13,11/02/2023 08:41:07,15.61,76.34
14,11/02/2023 08:41:17,15.74,118.52
15,11/02/2023 08:41:27,15.83,121.92
16,11/02/2023 08:41:37,15.96,136.56
17,11/02/2023 08:41:47,16.00,137.40
18,11/02/2023 08:41:57,16.04,132.28
19,11/02/2023 08:42:07,16.04,84.96
20,11/02/2023 08:42:17,16.08,120.20
21,11/02/2023 08:42:27,16.04,72.92
22,11/02/2023 08:42:37,16.04,78.16
23,11/02/2023 08:42:47,16.08,77.30
24,11/02/2023 08:42:57,16.08,83.28
25,11/02/2023 08:43:07,16.04,90.12
26,11/02/2023 08:43:17,16.00,85.84
27,11/02/2023 08:43:27,16.04,90.96
28,11/02/2023 08:43:37,16.08,85.84
29,11/02/2023 08:43:47,16.00,84.96
30,11/02/2023 08:43:57,16.00,109.00
31,11/02/2023 08:44:07,16.00,93.52
32,11/02/2023 08:44:17,16.00,99.60
33,11/02/2023 08:44:27,16.00,97.92
34,11/02/2023 08:44:37,15.96,98.64
35,11/02/2023 08:44:47,15.91,97.80
36,11/02/2023 08:44:57,15.91,97.92
37,11/02/2023 08:45:07,15.87,85.84
38,11/02/2023 08:45:17,15.91,541.12
39,11/02/2023 08:45:27,15.96,16030.72
40,11/02/2023 08:45:37,16.17,26173.44
41,11/02/2023 08:45:47,16.21,26214.40
42,11/02/2023 08:45:57,16.17,26275.84
43,11/02/2023 08:46:07,16.04,26357.76
44,11/02/2023 08:46:17,15.87,26398.72
45,11/02/2023 08:46:27,15.66,26460.16
46,11/02/2023 08:46:37,15.44,26173.44
47,11/02/2023 08:46:47,15.31,26214.40
