#,Date-Time (EST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
94,11/05/2023 14:01:46,16.56,7144.96
95,11/05/2023 14:01:56,16.47,7022.08
96,11/05/2023 14:02:06,16.47,10490.88
97,11/05/2023 14:02:16,16.43,7779.84
98,11/05/2023 14:02:26,16.43,6947.84
99,11/05/2023 14:02:36,16.39,14822.40
100,11/05/2023 14:02:46,16.51,40069.12
101,11/05/2023 14:02:56,16.51,5911.04
102,11/05/2023 14:03:06,16.43,2789.12
103,11/05/2023 14:03:16,16.34,6044.16
104,11/05/2023 14:03:26,16.21,958.72
105,11/05/2023 14:03:36,16.17,12492.80
106,11/05/2023 14:03:46,16.08,3356.16
107,11/05/2023 14:03:56,16.04,1295.68
108,11/05/2023 14:04:06,15.87,1274.24
109,11/05/2023 14:04:16,15.87,3002.88
110,11/05/2023 14:04:26,15.87,6338.56
111,11/05/2023 14:04:36,15.83,2330.24
112,11/05/2023 14:04:46,15.78,6737.92
113,11/05/2023 14:04:56,15.83,3289.60
114,11/05/2023 14:05:06,15.83,15800.32
115,11/05/2023 14:05:16,15.91,11525.12
116,11/05/2023 14:05:26,15.96,27719.68
117,11/05/2023 14:05:36,16.21,29358.08
118,11/05/2023 14:05:46,16.04,4879.36
119,11/05/2023 14:05:56,16.00,9103.36
120,11/05/2023 14:06:06,16.00,17182.72
121,11/05/2023 14:06:16,16.00,3801.60
122,11/05/2023 14:06:26,16.00,5775.36
123,11/05/2023 14:06:36,16.00,17812.48
124,11/05/2023 14:06:46,15.91,1678.08
125,11/05/2023 14:06:56,15.78,2176.64
126,11/05/2023 14:07:06,15.74,1242.88
127,11/05/2023 14:07:16,15.70,840.96
128,11/05/2023 14:07:26,15.61,941.76
129,11/05/2023 14:07:36,15.61,524.16
130,11/05/2023 14:07:46,15.53,850.88
131,11/05/2023 14:07:56,15.48,787.20
132,11/05/2023 14:08:06,15.53,17981.44
133,11/05/2023 14:08:16,15.74,11571.20
134,11/05/2023 14:08:26,15.74,2047.36
135,11/05/2023 14:08:36,15.57,3709.44
136,11/05/2023 14:08:46,15.61,16885.76
137,11/05/2023 14:08:56,15.61,18529.28
138,11/05/2023 14:09:06,15.57,13747.20
139,11/05/2023 14:09:16,15.53,14407.68
140,11/05/2023 14:09:26,15.53,17259.52
141,11/05/2023 14:09:36,15.53,26286.08
142,11/05/2023 14:09:46,15.48,14080.00
143,11/05/2023 14:09:56,15.48,17239.04
144,11/05/2023 14:10:06,15.44,13250.56
145,11/05/2023 14:10:16,15.44,14371.84
146,11/05/2023 14:10:26,15.40,13291.52
147,11/05/2023 14:10:36,15.40,14433.28
148,11/05/2023 14:10:46,15.40,13957.12
149,11/05/2023 14:10:56,15.44,13629.44
150,11/05/2023 14:11:06,15.40,16025.60
151,11/05/2023 14:11:16,15.36,14689.28
152,11/05/2023 14:11:26,15.40,10521.60
153,11/05/2023 14:11:36,15.40,13614.08
154,11/05/2023 14:11:46,15.36,14330.88
155,11/05/2023 14:11:56,15.36,15503.36
156,11/05/2023 14:12:06,15.40,12252.16
157,11/05/2023 14:12:16,15.36,12497.92
158,11/05/2023 14:12:26,15.36,15354.88
159,11/05/2023 14:12:36,15.36,12395.52
160,11/05/2023 14:12:46,15.40,14914.56
161,11/05/2023 14:12:56,15.36,14673.92
162,11/05/2023 14:13:06,15.31,11105.28
163,11/05/2023 14:13:16,15.36,11325.44
164,11/05/2023 14:13:26,15.31,12421.12
165,11/05/2023 14:13:36,15.36,17510.40
166,11/05/2023 14:13:46,15.31,13153.28
167,11/05/2023 14:13:56,15.36,14136.32
168,11/05/2023 14:14:06,15.31,13798.40
169,11/05/2023 14:14:16,15.31,14223.36
170,11/05/2023 14:14:26,15.31,12144.64
171,11/05/2023 14:14:36,15.27,14100.48
172,11/05/2023 14:14:46,15.27,14771.20
173,11/05/2023 14:14:56,15.31,3470.08
174,11/05/2023 14:15:06,15.27,12769.28
175,11/05/2023 14:15:16,15.31,14341.12
176,11/05/2023 14:15:26,15.27,7114.24
177,11/05/2023 14:15:36,15.27,10288.64
178,11/05/2023 14:15:46,15.27,2303.36
179,11/05/2023 14:15:56,15.23,4414.72
180,11/05/2023 14:16:06,15.18,1511.68
181,11/05/2023 14:16:16,15.23,6707.20
182,11/05/2023 14:16:26,15.18,8017.92
183,11/05/2023 14:16:36,15.18,12477.44
184,11/05/2023 14:16:46,15.18,8967.68
185,11/05/2023 14:16:56,15.18,12748.80
186,11/05/2023 14:17:06,15.23,10406.40
187,11/05/2023 14:17:16,15.18,9648.64
188,11/05/2023 14:17:26,15.18,13998.08
189,11/05/2023 14:17:36,15.14,6696.96
190,11/05/2023 14:17:46,15.23,10480.64
191,11/05/2023 14:17:56,15.27,19276.80
192,11/05/2023 14:18:06,15.27,3719.68
193,11/05/2023 14:18:16,15.27,1142.08
194,11/05/2023 14:18:26,15.23,5113.60
195,11/05/2023 14:18:36,15.23,3668.48
196,11/05/2023 14:18:46,15.14,180.72
197,11/05/2023 14:18:56,15.14,11514.88
198,11/05/2023 14:19:06,15.10,9116.16
199,11/05/2023 14:19:16,15.10,5427.20
200,11/05/2023 14:19:26,15.14,9185.28
201,11/05/2023 14:19:36,15.10,665.92
202,11/05/2023 14:19:46,15.10,10234.88
203,11/05/2023 14:19:56,15.10,8140.80
204,11/05/2023 14:20:06,15.10,3968.00
205,11/05/2023 14:20:16,15.10,2826.24
206,11/05/2023 14:20:26,15.10,5148.16
207,11/05/2023 14:20:36,15.06,7841.28
208,11/05/2023 14:20:46,15.06,1491.20
209,11/05/2023 14:20:56,15.06,1178.88
210,11/05/2023 14:21:06,15.06,1875.84
211,11/05/2023 14:21:16,15.06,939.20
212,11/05/2023 14:21:26,15.06,2186.88
213,11/05/2023 14:21:36,15.01,767.04
214,11/05/2023 14:21:46,15.01,1870.08
215,11/05/2023 14:21:56,15.06,9152.00
216,11/05/2023 14:22:06,15.06,651.68
217,11/05/2023 14:22:16,15.06,1994.24
218,11/05/2023 14:22:26,15.06,2055.68
219,11/05/2023 14:22:36,15.01,2896.64
220,11/05/2023 14:22:46,15.06,5583.36
221,11/05/2023 14:22:56,15.01,1384.32
222,11/05/2023 14:23:06,15.06,8312.32
223,11/05/2023 14:23:16,15.14,8611.84
224,11/05/2023 14:23:26,15.23,3985.92
225,11/05/2023 14:23:36,15.18,5793.28
226,11/05/2023 14:23:46,15.44,26480.64
227,11/05/2023 14:23:56,15.66,7288.32
228,11/05/2023 14:24:06,15.66,17228.80
229,11/05/2023 14:24:16,15.53,10624.00
230,11/05/2023 14:24:26,15.40,12687.36
231,11/05/2023 14:24:36,15.36,10009.60
232,11/05/2023 14:24:46,15.27,1390.08
233,11/05/2023 14:24:56,15.23,1418.88
234,11/05/2023 14:25:06,15.23,13086.72
235,11/05/2023 14:25:16,15.23,11299.84
236,11/05/2023 14:25:26,15.18,3374.08
237,11/05/2023 14:25:36,15.18,1549.44
238,11/05/2023 14:25:46,15.18,5696.00
239,11/05/2023 14:25:56,15.14,10050.56
240,11/05/2023 14:26:06,15.14,5255.68
241,11/05/2023 14:26:16,15.10,4947.20
242,11/05/2023 14:26:26,15.14,2037.12
243,11/05/2023 14:26:36,15.10,3961.60
244,11/05/2023 14:26:46,15.10,5376.00
245,11/05/2023 14:26:56,15.10,3750.40
246,11/05/2023 14:27:06,15.10,2158.08
247,11/05/2023 14:27:16,15.10,3600.64
248,11/05/2023 14:27:26,15.10,737.28
249,11/05/2023 14:27:36,15.06,1672.32
250,11/05/2023 14:27:46,15.06,2924.80
251,11/05/2023 14:27:56,15.10,1402.24
252,11/05/2023 14:28:06,15.14,11156.48
253,11/05/2023 14:28:16,15.14,4490.24
254,11/05/2023 14:28:26,15.18,15697.92
255,11/05/2023 14:28:36,15.18,10432.00
256,11/05/2023 14:28:46,15.18,3754.24
257,11/05/2023 14:28:56,15.14,2671.36
258,11/05/2023 14:29:06,15.10,3719.68
259,11/05/2023 14:29:16,15.14,9894.40
260,11/05/2023 14:29:26,15.10,4463.36
261,11/05/2023 14:29:36,15.10,3879.68
262,11/05/2023 14:29:46,15.14,4227.84
263,11/05/2023 14:29:56,15.14,7541.76
264,11/05/2023 14:30:06,15.01,1851.52
265,11/05/2023 14:30:16,15.10,2755.84
266,11/05/2023 14:30:26,15.06,2630.40
267,11/05/2023 14:30:36,15.06,357.12
268,11/05/2023 14:30:46,15.01,59.40
269,11/05/2023 14:30:56,15.01,542.08
270,11/05/2023 14:31:06,15.01,7726.08
271,11/05/2023 14:31:16,15.01,350.08
272,11/05/2023 14:31:26,15.01,11776.00
273,11/05/2023 14:31:36,15.06,4299.52
274,11/05/2023 14:31:46,15.06,6256.64
275,11/05/2023 14:31:56,15.10,4596.48
276,11/05/2023 14:32:06,15.10,4439.04
277,11/05/2023 14:32:16,15.10,9538.56
278,11/05/2023 14:32:26,15.14,5521.92
279,11/05/2023 14:32:36,15.14,4026.88
280,11/05/2023 14:32:46,15.06,6246.40
281,11/05/2023 14:32:56,15.14,5404.16
282,11/05/2023 14:33:06,15.14,5100.80
283,11/05/2023 14:33:16,15.10,8611.84
284,11/05/2023 14:33:26,15.14,5219.84
285,11/05/2023 14:33:36,15.14,7472.64
286,11/05/2023 14:33:46,15.10,6786.56
287,11/05/2023 14:33:56,15.18,6292.48
288,11/05/2023 14:34:06,15.31,19210.24
289,11/05/2023 14:34:16,15.36,10145.28
290,11/05/2023 14:34:26,15.36,14392.32
291,11/05/2023 14:34:36,15.31,5642.24
292,11/05/2023 14:34:46,15.36,3100.16
293,11/05/2023 14:34:56,15.27,542.08
294,11/05/2023 14:35:06,15.23,584.32
295,11/05/2023 14:35:16,15.18,1960.32
296,11/05/2023 14:35:26,15.23,621.76
297,11/05/2023 14:35:36,15.23,848.96
298,11/05/2023 14:35:46,15.18,1203.52
299,11/05/2023 14:35:56,15.14,1103.68
300,11/05/2023 14:36:06,15.18,2320.00
301,11/05/2023 14:36:16,15.14,1634.56
302,11/05/2023 14:36:26,15.18,1626.24
303,11/05/2023 14:36:36,15.14,2840.32
304,11/05/2023 14:36:46,15.14,1063.68
305,11/05/2023 14:36:56,15.14,1214.72
306,11/05/2023 14:37:06,15.10,224.40
307,11/05/2023 14:37:16,15.06,1359.36
308,11/05/2023 14:37:26,15.10,1247.04
309,11/05/2023 14:37:36,15.23,2294.40
310,11/05/2023 14:37:46,15.27,5304.32
311,11/05/2023 14:37:56,15.31,10664.96
312,11/05/2023 14:38:06,15.61,36823.04
313,11/05/2023 14:38:16,15.61,7751.68
314,11/05/2023 14:38:26,15.83,8332.80
315,11/05/2023 14:38:36,15.70,4988.16
316,11/05/2023 14:38:46,15.91,4002.56
317,11/05/2023 14:38:56,15.74,263.84
318,11/05/2023 14:39:06,15.96,11176.96
319,11/05/2023 14:39:16,16.08,13936.64
320,11/05/2023 14:39:26,16.34,12523.52
321,11/05/2023 14:39:36,16.39,32296.96
322,11/05/2023 14:39:46,16.34,18508.80
323,11/05/2023 14:39:56,16.39,12236.80
324,11/05/2023 14:40:06,16.39,3824.64
325,11/05/2023 14:40:16,16.08,14100.48
326,11/05/2023 14:40:26,16.39,13337.60
327,11/05/2023 14:40:36,16.17,2568.96
328,11/05/2023 14:40:46,16.00,8222.72
329,11/05/2023 14:40:56,16.00,1397.12
330,11/05/2023 14:41:06,15.87,264.64
331,11/05/2023 14:41:16,15.96,16578.56
332,11/05/2023 14:41:26,16.13,5642.24
333,11/05/2023 14:41:36,15.96,19650.56
334,11/05/2023 14:41:46,16.00,12641.28
335,11/05/2023 14:41:56,16.26,28334.08
336,11/05/2023 14:42:06,16.47,11535.36
337,11/05/2023 14:42:16,16.56,20915.20
338,11/05/2023 14:42:26,16.47,13875.20
339,11/05/2023 14:42:36,16.43,23009.28
340,11/05/2023 14:42:46,16.60,10344.96
341,11/05/2023 14:42:56,16.39,6617.60
342,11/05/2023 14:43:06,16.47,5744.64
343,11/05/2023 14:43:16,16.26,11386.88
344,11/05/2023 14:43:26,16.26,12277.76
345,11/05/2023 14:43:36,16.47,15969.28
346,11/05/2023 14:43:46,16.51,11596.80
347,11/05/2023 14:43:56,16.51,12702.72
348,11/05/2023 14:44:06,16.39,12820.48
349,11/05/2023 14:44:16,16.47,14576.64
350,11/05/2023 14:44:26,16.56,15390.72
351,11/05/2023 14:44:36,16.64,12759.04
352,11/05/2023 14:44:46,16.21,2108.80
353,11/05/2023 14:44:56,16.34,20198.40
354,11/05/2023 14:45:06,16.21,37785.60
355,11/05/2023 14:45:16,16.39,10972.16
356,11/05/2023 14:45:26,16.26,3262.72
357,11/05/2023 14:45:36,16.26,10452.48
358,11/05/2023 14:45:46,16.21,5501.44
359,11/05/2023 14:45:56,16.13,4732.16
360,11/05/2023 14:46:06,16.13,5250.56
361,11/05/2023 14:46:16,16.08,3562.24
362,11/05/2023 14:46:26,16.08,6412.80
363,11/05/2023 14:46:36,16.08,36341.76
364,11/05/2023 14:46:46,16.39,17781.76
365,11/05/2023 14:46:56,16.34,17034.24
366,11/05/2023 14:47:06,16.30,17208.32
367,11/05/2023 14:47:16,16.26,5826.56
368,11/05/2023 14:47:26,16.34,24494.08
369,11/05/2023 14:47:36,16.56,28723.20
370,11/05/2023 14:47:46,16.56,20935.68
371,11/05/2023 14:47:56,16.56,4490.24
372,11/05/2023 14:48:06,16.56,11827.20
373,11/05/2023 14:48:16,16.64,19875.84
374,11/05/2023 14:48:26,16.60,7201.28
375,11/05/2023 14:48:36,16.56,7800.32
376,11/05/2023 14:48:46,16.69,3340.80
377,11/05/2023 14:48:56,16.51,5168.64
378,11/05/2023 14:49:06,16.47,15395.84
379,11/05/2023 14:49:16,16.69,18370.56
380,11/05/2023 14:49:26,16.90,11043.84
381,11/05/2023 14:49:36,16.73,4008.96
382,11/05/2023 14:49:46,16.51,2140.80
383,11/05/2023 14:49:56,16.51,17592.32
384,11/05/2023 14:50:06,16.73,22190.08
385,11/05/2023 14:50:16,16.60,5703.68
386,11/05/2023 14:50:26,16.56,34580.48
387,11/05/2023 14:50:36,16.73,35471.36
388,11/05/2023 14:50:46,16.64,6269.44
389,11/05/2023 14:50:56,16.73,16256.00
390,11/05/2023 14:51:06,16.73,20812.80
391,11/05/2023 14:51:16,16.69,18969.60
392,11/05/2023 14:51:26,16.77,17223.68
393,11/05/2023 14:51:36,16.86,15575.04
394,11/05/2023 14:51:46,16.99,13117.44
395,11/05/2023 14:51:56,16.90,12943.36
396,11/05/2023 14:52:06,16.94,17408.00
397,11/05/2023 14:52:16,16.94,8209.92
398,11/05/2023 14:52:26,16.81,17551.36
399,11/05/2023 14:52:36,16.86,17141.76
400,11/05/2023 14:52:46,16.86,16440.32
401,11/05/2023 14:52:56,16.94,16092.16
402,11/05/2023 14:53:06,16.90,17986.56
403,11/05/2023 14:53:16,17.03,17925.12
404,11/05/2023 14:53:26,17.11,18391.04
405,11/05/2023 14:53:36,17.20,18498.56
406,11/05/2023 14:53:46,17.29,16680.96
407,11/05/2023 14:53:56,17.24,18263.04
408,11/05/2023 14:54:06,17.41,17448.96
409,11/05/2023 14:54:16,17.46,16322.56
410,11/05/2023 14:54:26,17.46,16583.68
411,11/05/2023 14:54:36,17.54,17443.84
412,11/05/2023 14:54:46,17.67,17218.56
413,11/05/2023 14:54:56,17.72,16762.88
414,11/05/2023 14:55:06,17.80,17024.00
415,11/05/2023 14:55:16,17.84,16358.40
416,11/05/2023 14:55:26,17.89,16168.96
417,11/05/2023 14:55:36,17.97,17162.24
418,11/05/2023 14:55:46,17.97,5291.52
419,11/05/2023 14:55:56,17.89,3271.68
420,11/05/2023 14:56:06,17.80,2125.44
