#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
1,11/02/2023 08:39:43,13.21,1464.32
2,11/02/2023 08:39:51,13.38,1021.44
3,11/02/2023 08:39:59,13.47,629.44
4,11/02/2023 08:40:07,13.64,1426.56
5,11/02/2023 08:40:15,13.73,1465.60
6,11/02/2023 08:40:23,13.77,752.96
7,11/02/2023 08:40:31,13.85,1177.28
8,11/02/2023 08:40:39,13.98,1363.84
9,11/02/2023 08:40:47,14.11,1798.40
10,11/02/2023 08:40:55,14.20,1591.04
11,11/02/2023 08:41:03,14.28,38.50
12,11/02/2023 08:41:11,14.37,63.78
13,11/02/2023 08:41:19,14.50,96.24
14,11/02/2023 08:41:27,14.50,100.60
15,11/02/2023 08:41:35,14.58,79.18
16,11/02/2023 08:41:43,14.58,106.68
17,11/02/2023 08:41:51,14.63,104.08
18,11/02/2023 08:41:59,14.63,104.08
19,11/02/2023 08:42:07,14.63,72.60
20,11/02/2023 08:42:15,14.67,87.44
21,11/02/2023 08:42:23,14.71,58.56
22,11/02/2023 08:42:31,14.67,62.04
23,11/02/2023 08:42:39,14.67,82.20
24,11/02/2023 08:42:47,14.71,69.06
25,11/02/2023 08:42:55,14.67,77.76
26,11/02/2023 08:43:03,14.67,77.00
27,11/02/2023 08:43:11,14.67,83.08
28,11/02/2023 08:43:19,14.63,91.80
29,11/02/2023 08:43:27,14.63,87.44
30,11/02/2023 08:43:35,14.63,77.00
31,11/02/2023 08:43:43,14.63,90.04
32,11/02/2023 08:43:51,14.63,84.84
33,11/02/2023 08:43:59,14.58,95.36
34,11/02/2023 08:44:07,14.63,97.88
35,11/02/2023 08:44:15,14.63,97.88
36,11/02/2023 08:44:23,14.58,96.12
37,11/02/2023 08:44:31,14.58,97.00
38,11/02/2023 08:44:39,14.54,97.00
39,11/02/2023 08:44:47,14.54,94.40
40,11/02/2023 08:44:55,14.54,95.28
41,11/02/2023 08:45:03,14.54,74.34
42,11/02/2023 08:45:11,14.50,424.16
43,11/02/2023 08:45:19,14.54,375.04
44,11/02/2023 08:45:27,14.58,11755.52
45,11/02/2023 08:45:35,14.80,21688.32
46,11/02/2023 08:45:43,14.80,21719.04
47,11/02/2023 08:45:51,14.88,21739.52
48,11/02/2023 08:45:59,14.80,21760.00
49,11/02/2023 08:46:07,14.58,21811.20
50,11/02/2023 08:46:15,14.41,21841.92
51,11/02/2023 08:46:23,14.24,21893.12
52,11/02/2023 08:46:31,14.11,21923.84
53,11/02/2023 08:46:39,13.98,21688.32
54,11/02/2023 08:46:47,13.77,21739.52
55,11/02/2023 08:46:55,13.64,21729.28
56,11/02/2023 08:47:03,13.51,21780.48
57,11/02/2023 08:47:11,13.38,21790.72
58,11/02/2023 08:47:19,13.21,21780.48
59,11/02/2023 08:47:27,13.08,21893.12
60,11/02/2023 08:47:35,12.87,21944.32
61,11/02/2023 08:47:43,12.65,21964.80
62,11/02/2023 08:47:51,12.57,22016.00
63,11/02/2023 08:47:59,12.31,21739.52
64,11/02/2023 08:48:07,12.22,21913.60
65,11/02/2023 08:48:15,12.05,22108.16
66,11/02/2023 08:48:23,11.97,22210.56
67,11/02/2023 08:48:31,11.84,22118.40
68,11/02/2023 08:48:39,11.67,21934.08
69,11/02/2023 08:48:47,11.62,22067.20
70,11/02/2023 08:48:55,11.45,22097.92
71,11/02/2023 08:49:03,11.41,22108.16
72,11/02/2023 08:49:11,11.32,22159.36
73,11/02/2023 08:49:19,11.24,22507.52
74,11/02/2023 08:49:27,11.15,22589.44
75,11/02/2023 08:49:35,11.11,22609.92
76,11/02/2023 08:49:43,10.98,22661.12
77,11/02/2023 08:49:51,10.85,22497.28
78,11/02/2023 08:49:59,10.77,22558.72
79,11/02/2023 08:50:07,10.68,22845.44
80,11/02/2023 08:50:15,10.59,22886.40
81,11/02/2023 08:50:23,10.51,22958.08
82,11/02/2023 08:50:31,10.38,22865.92
83,11/02/2023 08:50:39,10.34,22937.60
84,11/02/2023 08:50:47,10.29,23193.60
85,11/02/2023 08:50:55,10.25,23377.92
86,11/02/2023 08:51:03,10.21,23500.80
87,11/02/2023 08:51:11,10.16,23459.84
88,11/02/2023 08:51:19,10.12,23490.56
89,11/02/2023 08:51:27,10.08,23777.28
90,11/02/2023 08:51:35,10.08,23869.44
91,11/02/2023 08:51:43,9.99,23961.60
92,11/02/2023 08:51:51,9.99,24012.80
93,11/02/2023 08:51:59,9.99,24012.80
94,11/02/2023 08:52:07,9.91,24033.28
95,11/02/2023 08:52:15,9.91,24074.24
96,11/02/2023 08:52:23,9.86,24115.20
97,11/02/2023 08:52:31,9.78,24268.80
98,11/02/2023 08:52:39,9.74,24279.04
99,11/02/2023 08:52:47,9.74,24289.28
100,11/02/2023 08:52:55,9.69,24176.64
101,11/02/2023 08:53:03,9.61,24217.60
102,11/02/2023 08:53:11,9.52,24330.24
103,11/02/2023 08:53:19,9.44,24381.44
