#,Date-Time (EST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
87,11/13/2023 10:00:49,14.54,1286.72
88,11/13/2023 10:00:57,14.37,34816.00
89,11/13/2023 10:01:05,14.58,29358.08
90,11/13/2023 10:01:13,14.54,896.00
91,11/13/2023 10:01:21,14.24,1733.12
92,11/13/2023 10:01:29,14.11,2410.24
93,11/13/2023 10:01:37,13.90,892.48
94,11/13/2023 10:01:45,13.73,12943.36
95,11/13/2023 10:01:53,13.73,2794.24
96,11/13/2023 10:02:01,13.47,481.12
97,11/13/2023 10:02:09,13.34,33546.24
98,11/13/2023 10:02:17,13.30,6167.04
99,11/13/2023 10:02:25,13.17,8381.44
100,11/13/2023 10:02:33,12.91,3641.60
101,11/13/2023 10:02:41,12.78,901.44
102,11/13/2023 10:02:49,12.57,476.32
103,11/13/2023 10:02:57,12.35,1277.12
104,11/13/2023 10:03:05,12.22,535.52
105,11/13/2023 10:03:13,12.05,1895.04
106,11/13/2023 10:03:21,11.92,2441.60
107,11/13/2023 10:03:29,11.79,1295.68
108,11/13/2023 10:03:37,11.62,1230.40
109,11/13/2023 10:03:45,11.49,1600.00
110,11/13/2023 10:03:53,11.37,3866.88
111,11/13/2023 10:04:01,11.28,3452.16
112,11/13/2023 10:04:09,11.58,66457.60
113,11/13/2023 10:04:17,12.10,54743.04
114,11/13/2023 10:04:25,12.05,1470.08
115,11/13/2023 10:04:33,12.01,9835.52
116,11/13/2023 10:04:41,12.10,21432.32
117,11/13/2023 10:04:49,12.10,9689.60
118,11/13/2023 10:04:57,11.88,2156.16
119,11/13/2023 10:05:05,11.97,1186.88
120,11/13/2023 10:05:13,12.05,1411.20
121,11/13/2023 10:05:21,12.18,1063.04
122,11/13/2023 10:05:29,12.27,4113.92
123,11/13/2023 10:05:37,12.44,1440.00
124,11/13/2023 10:05:45,12.48,1177.92
125,11/13/2023 10:05:53,12.61,3605.76
126,11/13/2023 10:06:01,12.70,3151.36
127,11/13/2023 10:06:09,12.78,2197.76
128,11/13/2023 10:06:17,12.91,1566.72
129,11/13/2023 10:06:25,12.91,4426.24
130,11/13/2023 10:06:33,13.04,1101.44
131,11/13/2023 10:06:41,13.12,1645.44
132,11/13/2023 10:06:49,13.12,3056.64
133,11/13/2023 10:06:57,13.17,3109.12
134,11/13/2023 10:07:05,13.25,413.76
135,11/13/2023 10:07:13,13.25,1926.40
136,11/13/2023 10:07:21,13.34,1303.36
137,11/13/2023 10:07:29,13.34,2197.76
138,11/13/2023 10:07:37,13.38,1367.68
139,11/13/2023 10:07:45,13.43,445.92
140,11/13/2023 10:07:53,13.43,238.64
141,11/13/2023 10:08:01,13.47,409.76
142,11/13/2023 10:08:09,13.47,494.56
143,11/13/2023 10:08:17,13.47,342.56
144,11/13/2023 10:08:25,13.47,305.84
145,11/13/2023 10:08:33,13.51,187.92
146,11/13/2023 10:08:41,13.51,640.00
147,11/13/2023 10:08:49,13.51,381.12
148,11/13/2023 10:08:57,13.47,352.96
149,11/13/2023 10:09:05,13.55,207.04
150,11/13/2023 10:09:13,13.55,520.64
151,11/13/2023 10:09:21,13.60,1133.76
152,11/13/2023 10:09:29,13.60,562.56
153,11/13/2023 10:09:37,13.60,81.24
154,11/13/2023 10:09:45,13.60,219.28
155,11/13/2023 10:09:53,13.64,207.92
156,11/13/2023 10:10:01,13.68,338.88
157,11/13/2023 10:10:09,13.68,331.84
158,11/13/2023 10:10:17,13.68,233.20
159,11/13/2023 10:10:25,13.73,489.76
160,11/13/2023 10:10:33,13.73,611.20
161,11/13/2023 10:10:41,13.68,293.44
162,11/13/2023 10:10:49,13.73,99.52
163,11/13/2023 10:10:57,13.73,214.00
164,11/13/2023 10:11:05,13.73,114.40
165,11/13/2023 10:11:13,13.85,98.64
166,11/13/2023 10:11:21,13.81,57.14
167,11/13/2023 10:11:29,13.81,82.88
168,11/13/2023 10:11:37,13.81,30.07
169,11/13/2023 10:11:45,13.85,47.96
170,11/13/2023 10:11:53,13.85,54.10
171,11/13/2023 10:12:01,13.85,28.76
172,11/13/2023 10:12:09,13.85,152.80
173,11/13/2023 10:12:17,13.85,187.68
174,11/13/2023 10:12:25,13.90,102.12
175,11/13/2023 10:12:33,13.81,151.08
176,11/13/2023 10:12:41,13.85,86.44
177,11/13/2023 10:12:49,13.81,50.18
178,11/13/2023 10:12:57,13.90,714.56
179,11/13/2023 10:13:05,13.85,562.08
180,11/13/2023 10:13:13,13.85,597.76
181,11/13/2023 10:13:21,13.85,607.36
182,11/13/2023 10:13:29,13.85,619.04
183,11/13/2023 10:13:37,13.85,616.48
184,11/13/2023 10:13:45,13.90,613.76
185,11/13/2023 10:13:53,13.90,610.40
186,11/13/2023 10:14:01,13.85,617.28
187,11/13/2023 10:14:09,13.90,581.12
188,11/13/2023 10:14:17,13.85,604.64
189,11/13/2023 10:14:25,13.90,577.76
190,11/13/2023 10:14:33,13.90,572.48
191,11/13/2023 10:14:41,13.90,574.24
192,11/13/2023 10:14:49,13.85,570.72
193,11/13/2023 10:14:57,13.90,584.64
194,11/13/2023 10:15:05,13.94,561.12
195,11/13/2023 10:15:13,13.94,585.60
196,11/13/2023 10:15:21,13.90,593.44
197,11/13/2023 10:15:29,13.94,603.84
198,11/13/2023 10:15:37,13.90,615.52
199,11/13/2023 10:15:45,13.94,609.44
200,11/13/2023 10:15:53,13.90,627.68
201,11/13/2023 10:16:01,13.94,617.28
202,11/13/2023 10:16:09,13.90,596.80
203,11/13/2023 10:16:17,13.90,607.36
204,11/13/2023 10:16:25,13.90,641.60
205,11/13/2023 10:16:33,13.90,615.52
206,11/13/2023 10:16:41,13.90,601.28
207,11/13/2023 10:16:49,13.85,605.60
208,11/13/2023 10:16:57,13.94,608.16
209,11/13/2023 10:17:05,13.94,608.96
210,11/13/2023 10:17:13,13.90,640.00
211,11/13/2023 10:17:21,13.90,622.56
212,11/13/2023 10:17:29,13.94,619.04
213,11/13/2023 10:17:37,13.90,646.88
214,11/13/2023 10:17:45,13.90,647.84
215,11/13/2023 10:17:53,13.94,180.64
216,11/13/2023 10:18:01,13.90,391.04
217,11/13/2023 10:18:09,13.94,438.08
218,11/13/2023 10:18:17,13.94,461.60
219,11/13/2023 10:18:25,13.90,468.96
220,11/13/2023 10:18:33,13.90,418.88
221,11/13/2023 10:18:41,13.94,446.72
222,11/13/2023 10:18:49,13.94,438.08
223,11/13/2023 10:18:57,13.94,448.48
224,11/13/2023 10:19:05,13.90,449.44
225,11/13/2023 10:19:13,13.90,441.60
226,11/13/2023 10:19:21,13.94,430.24
227,11/13/2023 10:19:29,13.90,448.48
228,11/13/2023 10:19:37,13.94,459.84
229,11/13/2023 10:19:45,13.94,452.80
230,11/13/2023 10:19:53,13.90,465.44
231,11/13/2023 10:20:01,13.90,443.20
232,11/13/2023 10:20:09,13.98,432.00
233,11/13/2023 10:20:17,13.94,450.24
234,11/13/2023 10:20:25,13.90,446.72
235,11/13/2023 10:20:33,13.94,448.48
236,11/13/2023 10:20:41,13.90,441.60
237,11/13/2023 10:20:49,13.94,438.88
238,11/13/2023 10:20:57,13.90,402.40
239,11/13/2023 10:21:05,13.90,458.08
240,11/13/2023 10:21:13,13.94,447.68
241,11/13/2023 10:21:21,13.90,443.20
242,11/13/2023 10:21:29,13.85,457.12
243,11/13/2023 10:21:37,13.94,443.20
244,11/13/2023 10:21:45,13.94,445.92
245,11/13/2023 10:21:53,13.94,438.08
246,11/13/2023 10:22:01,13.90,460.64
247,11/13/2023 10:22:09,13.94,448.48
248,11/13/2023 10:22:17,13.90,464.16
249,11/13/2023 10:22:25,13.94,466.40
250,11/13/2023 10:22:33,13.90,467.20
251,11/13/2023 10:22:41,13.90,462.88
252,11/13/2023 10:22:49,13.90,464.64
253,11/13/2023 10:22:57,13.90,460.64
254,11/13/2023 10:23:05,13.98,458.88
255,11/13/2023 10:23:13,13.90,467.20
256,11/13/2023 10:23:21,13.85,458.08
257,11/13/2023 10:23:29,13.94,460.64
258,11/13/2023 10:23:37,13.94,461.60
259,11/13/2023 10:23:45,13.94,458.08
260,11/13/2023 10:23:53,13.94,460.64
261,11/13/2023 10:24:01,13.94,457.12
262,11/13/2023 10:24:09,13.94,463.36
263,11/13/2023 10:24:17,13.90,465.44
264,11/13/2023 10:24:25,13.90,470.72
265,11/13/2023 10:24:33,13.94,445.92
266,11/13/2023 10:24:41,13.90,450.24
267,11/13/2023 10:24:49,13.90,450.24
268,11/13/2023 10:24:57,13.90,450.24
269,11/13/2023 10:25:05,13.94,446.72
270,11/13/2023 10:25:13,13.90,458.08
271,11/13/2023 10:25:21,13.90,452.80
272,11/13/2023 10:25:29,13.85,450.24
273,11/13/2023 10:25:37,13.90,150.20
274,11/13/2023 10:25:45,13.90,51.06
275,11/13/2023 10:25:53,13.90,45.84
276,11/13/2023 10:26:01,13.90,635.52
277,11/13/2023 10:26:09,13.90,488.16
278,11/13/2023 10:26:17,13.94,422.40
279,11/13/2023 10:26:25,13.90,451.52
280,11/13/2023 10:26:33,13.94,466.40
281,11/13/2023 10:26:41,13.90,468.96
282,11/13/2023 10:26:49,13.94,472.48
283,11/13/2023 10:26:57,13.94,459.36
284,11/13/2023 10:27:05,13.90,457.60
285,11/13/2023 10:27:13,13.90,453.28
286,11/13/2023 10:27:21,13.90,452.48
287,11/13/2023 10:27:29,13.90,456.80
288,11/13/2023 10:27:37,13.90,456.80
289,11/13/2023 10:27:45,13.90,468.00
290,11/13/2023 10:27:53,13.90,458.56
291,11/13/2023 10:28:01,13.90,448.00
292,11/13/2023 10:28:09,13.90,461.12
293,11/13/2023 10:28:17,13.94,468.00
294,11/13/2023 10:28:25,13.85,478.56
295,11/13/2023 10:28:33,13.94,478.56
296,11/13/2023 10:28:41,13.94,471.52
297,11/13/2023 10:28:49,13.90,466.40
298,11/13/2023 10:28:57,13.90,463.68
299,11/13/2023 10:29:05,13.90,465.44
300,11/13/2023 10:29:13,13.90,452.48
301,11/13/2023 10:29:21,13.85,467.20
302,11/13/2023 10:29:29,13.94,460.16
303,11/13/2023 10:29:37,13.94,466.40
304,11/13/2023 10:29:45,13.90,461.92
305,11/13/2023 10:29:53,13.94,466.40
306,11/13/2023 10:30:01,13.90,461.92
307,11/13/2023 10:30:09,13.90,475.84
308,11/13/2023 10:30:17,13.90,470.72
309,11/13/2023 10:30:25,13.90,454.08
310,11/13/2023 10:30:33,13.90,458.56
311,11/13/2023 10:30:41,13.85,452.48
312,11/13/2023 10:30:49,13.90,455.04
313,11/13/2023 10:30:57,13.94,448.96
314,11/13/2023 10:31:05,13.90,439.84
315,11/13/2023 10:31:13,13.85,433.76
316,11/13/2023 10:31:21,13.90,404.96
317,11/13/2023 10:31:29,13.90,429.28
318,11/13/2023 10:31:37,13.90,507.20
319,11/13/2023 10:31:45,13.94,810.88
320,11/13/2023 10:31:53,13.90,558.56
321,11/13/2023 10:32:01,13.90,677.12
322,11/13/2023 10:32:09,13.90,642.56
323,11/13/2023 10:32:17,13.90,615.52
324,11/13/2023 10:32:25,13.90,475.84
325,11/13/2023 10:32:33,13.90,544.64
326,11/13/2023 10:32:41,13.90,643.36
327,11/13/2023 10:32:49,13.90,611.20
328,11/13/2023 10:32:57,13.90,619.84
329,11/13/2023 10:33:05,13.90,705.92
330,11/13/2023 10:33:13,13.85,705.92
331,11/13/2023 10:33:21,13.90,603.36
332,11/13/2023 10:33:29,13.90,546.40
333,11/13/2023 10:33:37,13.90,719.36
334,11/13/2023 10:33:45,13.90,712.00
335,11/13/2023 10:33:53,13.90,744.64
336,11/13/2023 10:34:01,13.85,705.92
337,11/13/2023 10:34:09,13.90,690.24
338,11/13/2023 10:34:17,13.90,761.28
339,11/13/2023 10:34:25,13.90,706.88
340,11/13/2023 10:34:33,13.90,715.52
341,11/13/2023 10:34:41,13.90,803.84
342,11/13/2023 10:34:49,13.85,665.92
343,11/13/2023 10:34:57,13.90,647.84
344,11/13/2023 10:35:05,13.85,684.16
345,11/13/2023 10:35:13,13.90,658.88
346,11/13/2023 10:35:21,13.94,669.44
347,11/13/2023 10:35:29,13.85,758.72
348,11/13/2023 10:35:37,13.90,860.16
349,11/13/2023 10:35:45,13.90,849.28
350,11/13/2023 10:35:53,13.90,913.92
351,11/13/2023 10:36:01,13.85,913.92
352,11/13/2023 10:36:09,13.90,910.40
353,11/13/2023 10:36:17,13.85,921.92
354,11/13/2023 10:36:25,13.90,934.40
355,11/13/2023 10:36:33,13.90,916.48
356,11/13/2023 10:36:41,13.90,926.72
357,11/13/2023 10:36:49,13.90,912.32
358,11/13/2023 10:36:57,13.90,933.44
359,11/13/2023 10:37:05,13.90,936.00
360,11/13/2023 10:37:13,13.90,932.80
361,11/13/2023 10:37:21,13.85,954.56
362,11/13/2023 10:37:29,13.90,969.92
363,11/13/2023 10:37:37,13.94,963.20
364,11/13/2023 10:37:45,13.85,914.88
365,11/13/2023 10:37:53,13.85,75.92
366,11/13/2023 10:38:01,13.85,225.12
367,11/13/2023 10:38:09,13.90,126.60
368,11/13/2023 10:38:17,13.85,174.56
369,11/13/2023 10:38:25,13.85,199.92
370,11/13/2023 10:38:33,13.90,264.48
371,11/13/2023 10:38:41,13.90,326.48
372,11/13/2023 10:38:49,13.90,297.76
373,11/13/2023 10:38:57,13.90,323.04
374,11/13/2023 10:39:05,13.85,397.12
375,11/13/2023 10:39:13,13.85,464.64
376,11/13/2023 10:39:21,13.85,390.24
377,11/13/2023 10:39:29,13.90,424.16
378,11/13/2023 10:39:37,13.85,2444.80
379,11/13/2023 10:39:45,13.90,2611.84
380,11/13/2023 10:39:53,13.81,2380.16
381,11/13/2023 10:40:01,13.90,2672.64
382,11/13/2023 10:40:09,13.85,2904.32
383,11/13/2023 10:40:17,13.94,2938.88
384,11/13/2023 10:40:25,13.90,2613.76
385,11/13/2023 10:40:33,13.94,2568.32
386,11/13/2023 10:40:41,13.90,2206.72
387,11/13/2023 10:40:49,13.90,2147.20
388,11/13/2023 10:40:57,13.94,2001.28
389,11/13/2023 10:41:05,13.90,2072.32
390,11/13/2023 10:41:13,13.94,2549.12
391,11/13/2023 10:41:21,13.94,2913.28
392,11/13/2023 10:41:29,13.94,2648.32
393,11/13/2023 10:41:37,13.98,2901.76
394,11/13/2023 10:41:45,13.94,2987.52
395,11/13/2023 10:41:53,13.94,3138.56
396,11/13/2023 10:42:01,13.94,3088.64
397,11/13/2023 10:42:09,13.98,2780.16
398,11/13/2023 10:42:17,13.94,3133.44
399,11/13/2023 10:42:25,13.98,2711.04
400,11/13/2023 10:42:33,13.98,2993.92
401,11/13/2023 10:42:41,13.98,2931.20
402,11/13/2023 10:42:49,13.98,3029.76
403,11/13/2023 10:42:57,13.94,3069.44
404,11/13/2023 10:43:05,13.94,3095.04
405,11/13/2023 10:43:13,13.98,3050.24
406,11/13/2023 10:43:21,13.98,2988.80
407,11/13/2023 10:43:29,13.94,734.40
408,11/13/2023 10:43:37,13.94,2441.60
409,11/13/2023 10:43:45,13.94,185.92
410,11/13/2023 10:43:53,13.98,17.21
411,11/13/2023 10:44:01,13.98,1148.48
412,11/13/2023 10:44:09,13.94,1381.76
413,11/13/2023 10:44:17,13.94,1388.16
414,11/13/2023 10:44:25,13.90,482.88
415,11/13/2023 10:44:33,13.94,421.12
416,11/13/2023 10:44:41,13.94,421.12
417,11/13/2023 10:44:49,13.90,708.16
418,11/13/2023 10:44:57,13.94,576.48
419,11/13/2023 10:45:05,13.94,884.80
420,11/13/2023 10:45:13,13.94,1621.12
421,11/13/2023 10:45:21,13.90,1409.92
422,11/13/2023 10:45:29,13.90,9786.88
423,11/13/2023 10:45:37,13.94,14725.12
424,11/13/2023 10:45:45,13.98,2961.92
425,11/13/2023 10:45:53,13.98,1934.72
426,11/13/2023 10:46:01,14.03,24381.44
427,11/13/2023 10:46:09,14.03,2014.72
428,11/13/2023 10:46:17,13.98,1820.16
429,11/13/2023 10:46:25,13.98,9285.12
430,11/13/2023 10:46:33,14.03,36751.36
431,11/13/2023 10:46:41,14.11,5568.00
432,11/13/2023 10:46:49,14.11,5580.80
433,11/13/2023 10:46:57,14.11,8463.36
434,11/13/2023 10:47:05,14.15,6993.92
435,11/13/2023 10:47:13,14.11,601.28
436,11/13/2023 10:47:21,14.11,401.12
437,11/13/2023 10:47:29,14.03,1365.76
438,11/13/2023 10:47:37,14.11,821.76
439,11/13/2023 10:47:45,14.03,907.52
440,11/13/2023 10:47:53,14.03,905.60
441,11/13/2023 10:48:01,14.03,991.04
442,11/13/2023 10:48:09,13.98,1633.92
443,11/13/2023 10:48:17,13.98,3591.68
444,11/13/2023 10:48:25,14.03,5067.52
445,11/13/2023 10:48:33,13.94,5414.40
446,11/13/2023 10:48:41,14.03,81080.32
447,11/13/2023 10:48:49,14.63,75571.20
448,11/13/2023 10:48:57,14.84,7544.32
449,11/13/2023 10:49:05,14.24,8604.16
450,11/13/2023 10:49:13,13.85,6200.32
451,11/13/2023 10:49:21,13.55,4587.52
452,11/13/2023 10:49:29,13.30,7175.68
453,11/13/2023 10:49:37,13.04,10168.32
454,11/13/2023 10:49:45,13.04,5296.64
455,11/13/2023 10:49:53,12.65,5185.28
456,11/13/2023 10:50:01,12.35,3859.20
457,11/13/2023 10:50:09,12.01,3970.56
458,11/13/2023 10:50:17,11.79,61665.28
459,11/13/2023 10:50:25,11.62,76615.68
460,11/13/2023 10:50:33,11.32,3008.00
461,11/13/2023 10:50:41,10.98,3102.72
462,11/13/2023 10:50:49,10.68,3274.24
463,11/13/2023 10:50:57,10.34,4016.64
464,11/13/2023 10:51:05,10.12,11909.12
465,11/13/2023 10:51:13,9.95,4492.80
466,11/13/2023 10:51:21,9.74,5276.16
467,11/13/2023 10:51:29,9.52,5108.48
468,11/13/2023 10:51:37,9.35,4802.56
469,11/13/2023 10:51:45,9.18,5470.72
470,11/13/2023 10:51:53,9.01,5575.68
471,11/13/2023 10:52:01,8.88,5519.36
472,11/13/2023 10:52:09,8.71,5655.04
473,11/13/2023 10:52:17,8.58,5678.08
474,11/13/2023 10:52:25,8.36,5647.36
475,11/13/2023 10:52:33,8.28,5603.84
476,11/13/2023 10:52:41,8.15,5537.28
477,11/13/2023 10:52:49,8.06,3080.96
478,11/13/2023 10:52:57,8.02,23214.08
479,11/13/2023 10:53:05,8.32,25354.24
480,11/13/2023 10:53:13,8.19,3016.96
481,11/13/2023 10:53:21,7.85,182.08
482,11/13/2023 10:53:29,7.72,164.56
483,11/13/2023 10:53:37,7.55,170.64
484,11/13/2023 10:53:45,7.46,176.80
485,11/13/2023 10:53:53,7.33,182.88
486,11/13/2023 10:54:01,7.25,182.08
487,11/13/2023 10:54:09,7.12,182.88
488,11/13/2023 10:54:17,7.03,181.20
489,11/13/2023 10:54:25,6.95,181.20
490,11/13/2023 10:54:33,6.86,181.20
491,11/13/2023 10:54:41,6.78,180.32
492,11/13/2023 10:54:49,6.73,5057.28
493,11/13/2023 10:54:57,6.60,118.12
494,11/13/2023 10:55:05,6.60,155.76
495,11/13/2023 10:55:13,6.52,192.72
496,11/13/2023 10:55:21,6.52,312.56
497,11/13/2023 10:55:29,6.56,178.48
498,11/13/2023 10:55:37,6.56,157.48
499,11/13/2023 10:55:45,6.56,308.00
500,11/13/2023 10:55:53,6.60,13.75
501,11/13/2023 10:56:01,6.60,24.50
502,11/13/2023 10:56:09,6.69,1493.12
503,11/13/2023 10:56:17,6.78,1265.92
504,11/13/2023 10:56:25,6.95,1591.04
505,11/13/2023 10:56:33,7.12,1921.92
506,11/13/2023 10:56:41,7.42,2103.04
507,11/13/2023 10:56:49,7.68,1421.44
508,11/13/2023 10:56:57,7.93,1270.40
509,11/13/2023 10:57:05,8.11,1453.44
510,11/13/2023 10:57:13,8.49,45916.16
511,11/13/2023 10:57:21,8.71,11269.12
512,11/13/2023 10:57:29,8.92,2262.40
