#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
164,09/01/2023 09:34:39,19.69,69.88
165,09/01/2023 09:34:54,19.73,203.60
166,09/01/2023 09:35:09,19.69,41.06
167,09/01/2023 09:35:24,19.65,7.17
168,09/01/2023 09:35:39,19.73,160.84
169,09/01/2023 09:35:54,19.69,7.17
170,09/01/2023 09:36:09,19.69,3.48
171,09/01/2023 09:36:24,19.65,1.95
172,09/01/2023 09:36:39,19.69,6.52
173,09/01/2023 09:36:54,19.65,4.78
174,09/01/2023 09:37:09,19.73,5.87
175,09/01/2023 09:37:24,19.69,10.46
176,09/01/2023 09:37:39,19.65,28.14
177,09/01/2023 09:37:54,19.73,8.07
178,09/01/2023 09:38:09,19.69,0.87
179,09/01/2023 09:38:24,19.69,7.61
180,09/01/2023 09:38:39,19.65,7.61
181,09/01/2023 09:38:54,19.69,28.76
182,09/01/2023 09:39:09,19.73,28.76
183,09/01/2023 09:39:24,19.69,28.33
184,09/01/2023 09:39:39,19.69,54.54
185,09/01/2023 09:39:54,19.73,102.24
186,09/01/2023 09:40:09,19.69,164.32
187,09/01/2023 09:40:24,19.69,58.50
188,09/01/2023 09:40:39,19.65,209.68
189,09/01/2023 09:40:54,19.73,9.81
190,09/01/2023 09:41:09,19.77,39.70
191,09/01/2023 09:41:24,19.73,38.83
192,09/01/2023 09:41:39,19.73,47.52
193,09/01/2023 09:41:54,19.73,116.92
194,09/01/2023 09:42:09,19.69,113.44
195,09/01/2023 09:42:24,19.69,103.84
196,09/01/2023 09:42:39,19.73,178.88
197,09/01/2023 09:42:54,19.73,204.24
198,09/01/2023 09:43:09,19.73,234.88
199,09/01/2023 09:43:24,19.69,356.32
200,09/01/2023 09:43:39,19.73,371.84
201,09/01/2023 09:43:54,19.73,628.64
202,09/01/2023 09:44:09,19.73,329.92
203,09/01/2023 09:44:24,19.77,839.04
204,09/01/2023 09:44:39,19.73,1393.92
205,09/01/2023 09:44:54,19.73,1835.52
206,09/01/2023 09:45:09,19.73,1152.00
207,09/01/2023 09:45:24,19.73,1420.80
208,09/01/2023 09:45:39,19.73,2822.40
209,09/01/2023 09:45:54,19.73,1889.92
210,09/01/2023 09:46:09,19.77,1960.96
211,09/01/2023 09:46:24,19.73,2250.24
212,09/01/2023 09:46:39,19.77,2250.24
213,09/01/2023 09:46:54,19.77,1561.60
214,09/01/2023 09:47:09,19.77,1379.20
215,09/01/2023 09:47:24,19.77,1657.60
216,09/01/2023 09:47:39,19.77,1728.00
217,09/01/2023 09:47:54,19.77,423.68
218,09/01/2023 09:48:09,19.77,1010.88
219,09/01/2023 09:48:24,19.82,525.44
220,09/01/2023 09:48:39,19.77,502.08
221,09/01/2023 09:48:54,19.73,331.84
222,09/01/2023 09:49:09,19.73,762.88
223,09/01/2023 09:49:24,19.77,1343.36
224,09/01/2023 09:49:39,19.77,1628.80
225,09/01/2023 09:49:54,19.73,1596.16
226,09/01/2023 09:50:09,19.73,1236.48
227,09/01/2023 09:50:24,19.82,885.76
228,09/01/2023 09:50:39,19.77,829.44
229,09/01/2023 09:50:54,19.73,3709.44
230,09/01/2023 09:51:09,19.77,6592.00
231,09/01/2023 09:51:24,19.77,652.48
232,09/01/2023 09:51:39,19.77,572.48
233,09/01/2023 09:51:54,19.77,304.08
234,09/01/2023 09:52:09,19.82,1026.56
235,09/01/2023 09:52:24,19.90,9507.84
236,09/01/2023 09:52:39,20.07,32040.96
237,09/01/2023 09:52:54,20.16,17351.68
238,09/01/2023 09:53:09,20.29,31447.04
239,09/01/2023 09:53:24,20.33,6883.84
240,09/01/2023 09:53:39,20.50,29163.52
241,09/01/2023 09:53:54,20.46,11054.08
242,09/01/2023 09:54:09,20.50,27863.04
243,09/01/2023 09:54:24,20.59,39772.16
244,09/01/2023 09:54:39,20.59,17269.76
245,09/01/2023 09:54:54,20.59,23910.40
246,09/01/2023 09:55:09,20.68,16716.80
247,09/01/2023 09:55:24,20.55,10690.56
248,09/01/2023 09:55:39,20.46,3276.80
249,09/01/2023 09:55:54,20.37,2967.04
250,09/01/2023 09:56:09,20.33,2275.84
251,09/01/2023 09:56:24,20.29,4256.00
252,09/01/2023 09:56:39,20.93,78602.24
253,09/01/2023 09:56:54,20.85,5726.72
254,09/01/2023 09:57:09,21.75,41123.84
255,09/01/2023 09:57:24,21.75,9054.72
256,09/01/2023 09:57:39,21.88,70901.76
257,09/01/2023 09:57:54,22.39,68321.28
258,09/01/2023 09:58:09,22.52,71639.04
259,09/01/2023 09:58:24,22.65,5547.52
260,09/01/2023 09:58:39,21.79,1296.32
261,09/01/2023 09:58:54,21.36,1286.72
262,09/01/2023 09:59:09,21.06,1282.56
263,09/01/2023 09:59:24,20.85,1297.28
264,09/01/2023 09:59:39,20.63,1268.48
265,09/01/2023 09:59:54,20.46,1320.32
266,09/01/2023 10:00:09,20.29,1329.28
267,09/01/2023 10:00:24,20.20,1304.96
268,09/01/2023 10:00:39,19.99,1305.92
269,09/01/2023 10:00:54,19.90,1255.36
270,09/01/2023 10:01:09,19.77,1232.00
271,09/01/2023 10:01:24,19.73,1234.56
272,09/01/2023 10:01:39,19.65,1240.64
273,09/01/2023 10:01:54,19.56,1322.24
274,09/01/2023 10:02:09,19.52,1326.08
275,09/01/2023 10:02:24,19.39,1312.00
276,09/01/2023 10:02:39,19.43,1310.72
277,09/01/2023 10:02:54,19.35,1302.40
278,09/01/2023 10:03:09,19.35,1305.92
279,09/01/2023 10:03:24,19.30,1310.08
280,09/01/2023 10:03:39,19.26,1314.56
281,09/01/2023 10:03:54,19.26,1290.24
282,09/01/2023 10:04:09,19.22,1324.16
283,09/01/2023 10:04:24,19.22,1317.76
284,09/01/2023 10:04:39,19.17,1310.08
285,09/01/2023 10:04:54,19.13,1316.48
286,09/01/2023 10:05:09,19.13,29757.44
287,09/01/2023 10:05:24,20.72,71966.72
288,09/01/2023 10:05:39,21.06,71884.80
289,09/01/2023 10:05:54,21.70,71495.68
290,09/01/2023 10:06:09,22.35,73297.92
291,09/01/2023 10:06:24,21.75,3879.68
292,09/01/2023 10:06:39,21.40,3234.56
293,09/01/2023 10:06:54,21.15,3180.80
294,09/01/2023 10:07:09,20.98,3200.00
295,09/01/2023 10:07:24,20.85,3189.76
296,09/01/2023 10:07:39,20.72,3137.28
297,09/01/2023 10:07:54,20.59,3347.20
298,09/01/2023 10:08:09,20.55,3363.84
299,09/01/2023 10:08:24,20.50,3326.72
300,09/01/2023 10:08:39,20.37,3518.72
