#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
157,09/01/2023 09:31:36,19.65,13.48
158,09/01/2023 09:31:51,19.60,4.91
159,09/01/2023 09:32:06,19.60,5.33
160,09/01/2023 09:32:21,19.60,286.56
161,09/01/2023 09:32:36,19.69,63.90
162,09/01/2023 09:32:51,19.65,578.24
163,09/01/2023 09:33:06,19.69,3.41
164,09/01/2023 09:33:21,19.65,3.41
165,09/01/2023 09:33:36,19.65,23.99
166,09/01/2023 09:33:51,19.65,156.20
167,09/01/2023 09:34:06,19.69,18.84
168,09/01/2023 09:34:21,19.65,52.32
169,09/01/2023 09:34:36,19.65,475.36
170,09/01/2023 09:34:51,19.65,55.74
171,09/01/2023 09:35:06,19.65,5.33
172,09/01/2023 09:35:21,19.65,68.18
173,09/01/2023 09:35:36,19.60,103.76
174,09/01/2023 09:35:51,19.65,5.12
175,09/01/2023 09:36:06,19.69,6.83
176,09/01/2023 09:36:21,19.60,9.18
177,09/01/2023 09:36:36,19.65,10.70
178,09/01/2023 09:36:51,19.60,10.49
179,09/01/2023 09:37:06,19.65,7.26
180,09/01/2023 09:37:21,19.73,5.76
181,09/01/2023 09:37:36,19.60,9.18
182,09/01/2023 09:37:51,19.60,11.55
183,09/01/2023 09:38:06,19.65,8.32
184,09/01/2023 09:38:21,19.69,11.34
185,09/01/2023 09:38:36,19.60,13.05
186,09/01/2023 09:38:51,19.65,15.18
187,09/01/2023 09:39:06,19.65,11.98
188,09/01/2023 09:39:21,19.65,13.26
189,09/01/2023 09:39:36,19.60,27.63
190,09/01/2023 09:39:51,19.65,12.62
191,09/01/2023 09:40:06,19.65,70.78
192,09/01/2023 09:40:21,19.65,32.94
193,09/01/2023 09:40:36,19.65,64.22
194,09/01/2023 09:40:51,19.65,11.77
195,09/01/2023 09:41:06,19.65,26.98
196,09/01/2023 09:41:21,19.65,32.94
197,09/01/2023 09:41:36,19.65,94.28
198,09/01/2023 09:41:51,19.65,38.33
199,09/01/2023 09:42:06,19.69,48.42
200,09/01/2023 09:42:21,19.65,23.75
201,09/01/2023 09:42:36,19.65,62.94
202,09/01/2023 09:42:51,19.65,101.96
203,09/01/2023 09:43:06,19.65,121.72
204,09/01/2023 09:43:21,19.69,155.12
205,09/01/2023 09:43:36,19.69,205.60
206,09/01/2023 09:43:51,19.69,194.48
207,09/01/2023 09:44:06,19.65,158.56
208,09/01/2023 09:44:21,19.65,1054.08
209,09/01/2023 09:44:36,19.65,1723.52
210,09/01/2023 09:44:51,19.73,3338.24
211,09/01/2023 09:45:06,19.69,2232.96
212,09/01/2023 09:45:21,19.73,2645.76
213,09/01/2023 09:45:36,19.65,3197.44
214,09/01/2023 09:45:51,19.69,2465.28
215,09/01/2023 09:46:06,19.73,2217.60
216,09/01/2023 09:46:21,19.73,2195.20
217,09/01/2023 09:46:36,19.73,1990.40
218,09/01/2023 09:46:51,19.73,1880.96
219,09/01/2023 09:47:06,19.69,2225.92
220,09/01/2023 09:47:21,19.73,2494.08
221,09/01/2023 09:47:36,19.69,1887.36
222,09/01/2023 09:47:51,19.73,801.92
223,09/01/2023 09:48:06,19.69,2198.40
224,09/01/2023 09:48:21,19.73,2302.72
225,09/01/2023 09:48:36,19.69,2444.80
226,09/01/2023 09:48:51,19.73,2393.60
227,09/01/2023 09:49:06,19.73,1807.36
228,09/01/2023 09:49:21,19.73,1607.68
229,09/01/2023 09:49:36,19.73,2212.48
230,09/01/2023 09:49:51,19.73,2133.76
231,09/01/2023 09:50:06,19.73,2027.52
232,09/01/2023 09:50:21,19.73,2478.72
233,09/01/2023 09:50:36,19.73,2804.48
234,09/01/2023 09:50:51,19.73,4977.92
235,09/01/2023 09:51:06,19.77,8192.00
236,09/01/2023 09:51:21,19.82,3086.08
237,09/01/2023 09:51:36,19.77,8883.20
238,09/01/2023 09:51:51,19.86,16885.76
239,09/01/2023 09:52:06,19.95,4488.96
240,09/01/2023 09:52:21,20.12,26972.16
241,09/01/2023 09:52:36,20.29,29491.20
242,09/01/2023 09:52:51,20.50,19281.92
243,09/01/2023 09:53:06,20.59,70983.68
244,09/01/2023 09:53:21,20.63,19230.72
245,09/01/2023 09:53:36,21.28,55459.84
246,09/01/2023 09:53:51,21.19,57671.68
247,09/01/2023 09:54:06,21.66,18191.36
248,09/01/2023 09:54:21,21.49,16384.00
249,09/01/2023 09:54:36,21.19,18974.72
250,09/01/2023 09:54:51,21.19,8739.84
251,09/01/2023 09:55:06,21.40,15841.28
252,09/01/2023 09:55:21,21.10,39239.68
253,09/01/2023 09:55:36,20.85,5514.24
254,09/01/2023 09:55:51,20.68,7790.08
255,09/01/2023 09:56:06,20.63,7011.84
256,09/01/2023 09:56:21,20.55,11514.88
257,09/01/2023 09:56:36,20.76,60805.12
258,09/01/2023 09:56:51,21.10,5080.32
259,09/01/2023 09:57:06,20.98,46878.72
260,09/01/2023 09:57:21,21.23,9907.20
261,09/01/2023 09:57:36,21.45,70819.84
262,09/01/2023 09:57:51,21.79,72683.52
263,09/01/2023 09:58:06,21.70,6312.96
264,09/01/2023 09:58:21,21.83,66416.64
265,09/01/2023 09:58:36,21.49,1774.72
266,09/01/2023 09:58:51,21.19,1792.00
267,09/01/2023 09:59:06,20.93,1807.36
268,09/01/2023 09:59:21,20.68,1779.84
269,09/01/2023 09:59:36,20.46,1763.20
270,09/01/2023 09:59:51,20.25,1800.32
271,09/01/2023 10:00:06,20.07,1792.00
272,09/01/2023 10:00:21,19.90,1795.20
273,09/01/2023 10:00:36,19.82,1797.12
274,09/01/2023 10:00:51,19.65,1761.28
275,09/01/2023 10:01:06,19.60,1669.12
276,09/01/2023 10:01:21,19.43,1698.56
277,09/01/2023 10:01:36,19.35,1697.92
278,09/01/2023 10:01:51,19.26,1718.40
279,09/01/2023 10:02:06,19.22,1725.44
280,09/01/2023 10:02:21,19.17,1680.64
281,09/01/2023 10:02:36,19.05,1695.36
282,09/01/2023 10:02:51,19.05,1725.44
283,09/01/2023 10:03:06,18.92,1723.52
284,09/01/2023 10:03:21,18.96,1728.64
285,09/01/2023 10:03:36,18.87,1730.56
286,09/01/2023 10:03:51,18.87,1721.60
287,09/01/2023 10:04:06,18.79,1738.88
288,09/01/2023 10:04:21,18.74,1736.96
289,09/01/2023 10:04:36,18.79,1736.96
290,09/01/2023 10:04:51,18.74,1738.88
291,09/01/2023 10:05:06,18.70,1651.20
292,09/01/2023 10:05:21,19.26,57507.84
293,09/01/2023 10:05:36,19.77,63283.20
294,09/01/2023 10:05:51,20.33,63078.40
295,09/01/2023 10:06:06,20.85,63119.36
296,09/01/2023 10:06:21,21.66,41963.52
297,09/01/2023 10:06:36,22.31,41984.00
298,09/01/2023 10:06:51,22.91,43130.88
299,09/01/2023 10:07:06,23.16,6371.84
300,09/01/2023 10:07:21,22.39,6543.36
301,09/01/2023 10:07:36,23.29,43028.48
302,09/01/2023 10:07:51,22.95,6935.04
