#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
1,11/03/2023 08:03:09,27.28,98.00
2,11/03/2023 08:03:17,27.45,98.84
3,11/03/2023 08:03:25,27.54,91.04
4,11/03/2023 08:03:33,27.67,96.24
5,11/03/2023 08:03:41,27.80,91.88
6,11/03/2023 08:03:49,27.88,103.20
7,11/03/2023 08:03:57,28.01,155.64
8,11/03/2023 08:04:05,28.05,102.32
9,11/03/2023 08:04:13,28.23,92.76
10,11/03/2023 08:04:21,28.40,98.00
11,11/03/2023 08:04:29,28.53,103.20
12,11/03/2023 08:04:37,28.57,109.28
13,11/03/2023 08:04:45,28.74,138.12
14,11/03/2023 08:04:53,28.87,119.72
15,11/03/2023 08:05:01,28.95,110.16
16,11/03/2023 08:05:09,29.04,108.44
17,11/03/2023 08:05:17,29.04,108.44
18,11/03/2023 08:05:25,29.13,111.92
19,11/03/2023 08:05:33,29.21,111.04
20,11/03/2023 08:05:41,29.21,78.68
21,11/03/2023 08:05:49,29.26,125.92
22,11/03/2023 08:05:57,29.30,123.32
23,11/03/2023 08:06:05,29.34,121.48
24,11/03/2023 08:06:13,29.34,115.40
25,11/03/2023 08:06:21,29.34,97.88
26,11/03/2023 08:06:29,29.34,122.44
27,11/03/2023 08:06:37,29.30,104.96
28,11/03/2023 08:06:45,29.30,94.40
29,11/03/2023 08:06:53,29.30,92.76
30,11/03/2023 08:07:01,29.34,107.56
31,11/03/2023 08:07:09,29.30,125.92
32,11/03/2023 08:07:17,29.30,139.96
33,11/03/2023 08:07:25,29.17,140.84
34,11/03/2023 08:07:33,29.17,120.72
35,11/03/2023 08:07:41,29.13,104.96
36,11/03/2023 08:07:49,29.08,100.60
37,11/03/2023 08:07:57,29.08,99.72
38,11/03/2023 08:08:05,29.00,348.16
39,11/03/2023 08:08:13,28.95,131.28
40,11/03/2023 08:08:21,28.87,2759.68
41,11/03/2023 08:08:29,28.61,0.00
42,11/03/2023 08:08:37,28.40,0.00
43,11/03/2023 08:08:45,28.23,0.00
44,11/03/2023 08:08:53,28.01,8.51
45,11/03/2023 08:09:01,27.80,0.00
46,11/03/2023 08:09:09,27.63,0.00
47,11/03/2023 08:09:17,27.41,0.00
48,11/03/2023 08:09:25,27.20,0.00
49,11/03/2023 08:09:33,27.02,0.00
50,11/03/2023 08:09:41,26.85,0.00
51,11/03/2023 08:09:49,26.68,0.00
52,11/03/2023 08:09:57,26.51,0.00
53,11/03/2023 08:10:05,26.30,0.00
54,11/03/2023 08:10:13,26.12,0.00
55,11/03/2023 08:10:21,25.95,0.00
56,11/03/2023 08:10:29,25.78,0.00
57,11/03/2023 08:10:37,25.65,0.00
58,11/03/2023 08:10:45,25.48,0.00
59,11/03/2023 08:10:53,25.27,0.00
60,11/03/2023 08:11:01,25.09,0.00
61,11/03/2023 08:11:09,25.01,0.00
62,11/03/2023 08:11:17,24.79,0.00
63,11/03/2023 08:11:25,24.62,0.00
64,11/03/2023 08:11:33,24.49,0.00
65,11/03/2023 08:11:41,24.28,0.00
66,11/03/2023 08:11:49,24.15,0.00
67,11/03/2023 08:11:57,24.06,0.00
68,11/03/2023 08:12:05,23.85,0.00
69,11/03/2023 08:12:13,23.76,0.00
70,11/03/2023 08:12:21,23.59,0.00
71,11/03/2023 08:12:29,23.46,0.00
72,11/03/2023 08:12:37,23.29,0.00
73,11/03/2023 08:12:45,23.21,0.00
74,11/03/2023 08:12:53,23.03,0.00
75,11/03/2023 08:13:01,22.86,0.00
