#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
1,09/29/2023 08:33:30,16.56,196.00
2,09/29/2023 08:33:38,16.51,159.24
3,09/29/2023 08:33:46,16.60,153.12
4,09/29/2023 08:33:54,16.56,149.64
5,09/29/2023 08:34:02,16.60,124.32
6,09/29/2023 08:34:10,16.56,288.88
7,09/29/2023 08:34:18,16.60,639.04
8,09/29/2023 08:34:26,16.60,632.96
9,09/29/2023 08:34:34,16.60,901.44
10,09/29/2023 08:34:42,16.56,1404.16
11,09/29/2023 08:34:50,16.51,1450.88
12,09/29/2023 08:34:58,16.56,1449.60
13,09/29/2023 08:35:06,16.60,1419.52
14,09/29/2023 08:35:14,16.51,1448.32
15,09/29/2023 08:35:22,16.51,1449.60
16,09/29/2023 08:35:30,16.51,1301.76
17,09/29/2023 08:35:38,16.51,1440.64
18,09/29/2023 08:35:46,16.47,1377.92
19,09/29/2023 08:35:54,16.47,1382.40
20,09/29/2023 08:36:02,16.47,1358.08
21,09/29/2023 08:36:10,16.47,1326.72
22,09/29/2023 08:36:18,16.43,1312.64
23,09/29/2023 08:36:26,16.39,1286.72
24,09/29/2023 08:36:34,16.39,1254.72
25,09/29/2023 08:36:42,16.39,1223.36
26,09/29/2023 08:36:50,16.34,1204.16
27,09/29/2023 08:36:58,16.39,1182.40
28,09/29/2023 08:37:06,16.34,1165.76
29,09/29/2023 08:37:14,16.34,1162.24
30,09/29/2023 08:37:22,16.30,1155.52
31,09/29/2023 08:37:30,16.21,1147.52
32,09/29/2023 08:37:38,16.21,1144.00
33,09/29/2023 08:37:46,16.21,1143.36
34,09/29/2023 08:37:54,16.21,1146.88
35,09/29/2023 08:38:02,16.21,1110.08
36,09/29/2023 08:38:10,16.21,1199.04
37,09/29/2023 08:38:18,16.17,1110.08
38,09/29/2023 08:38:26,16.17,234.72
39,09/29/2023 08:38:34,16.08,61.34
40,09/29/2023 08:38:42,16.08,165.52
41,09/29/2023 08:38:50,16.08,566.40
42,09/29/2023 08:38:58,16.08,515.52
43,09/29/2023 08:39:06,16.04,468.00
44,09/29/2023 08:39:14,16.04,375.68
45,09/29/2023 08:39:22,16.00,583.84
46,09/29/2023 08:39:30,16.00,302.80
47,09/29/2023 08:39:38,16.00,674.56
48,09/29/2023 08:39:46,15.96,500.64
49,09/29/2023 08:39:54,15.91,379.68
50,09/29/2023 08:40:02,15.96,392.96
51,09/29/2023 08:40:10,15.96,111.16
52,09/29/2023 08:40:18,15.96,41.16
53,09/29/2023 08:40:26,15.91,47.26
54,09/29/2023 08:40:34,15.87,219.68
55,09/29/2023 08:40:42,15.87,81.46
56,09/29/2023 08:40:50,15.87,74.88
57,09/29/2023 08:40:58,15.83,121.68
58,09/29/2023 08:41:06,15.87,190.72
59,09/29/2023 08:41:14,15.78,157.68
60,09/29/2023 08:41:22,15.78,260.80
61,09/29/2023 08:41:30,15.78,154.00
62,09/29/2023 08:41:38,15.78,126.04
63,09/29/2023 08:41:46,15.78,334.24
64,09/29/2023 08:41:54,15.78,232.96
65,09/29/2023 08:42:02,15.74,69.60
66,09/29/2023 08:42:10,15.78,154.12
67,09/29/2023 08:42:18,15.74,110.28
68,09/29/2023 08:42:26,15.74,726.40
69,09/29/2023 08:42:34,15.74,65.68
