#,Date-Time (EST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
81,11/13/2023 10:03:08,12.01,461.60
82,11/13/2023 10:03:18,11.79,1827.84
83,11/13/2023 10:03:28,11.67,2455.04
84,11/13/2023 10:03:38,11.45,6056.96
85,11/13/2023 10:03:48,11.67,44851.20
86,11/13/2023 10:03:58,12.14,50708.48
87,11/13/2023 10:04:08,12.10,34990.08
88,11/13/2023 10:04:18,12.10,62095.36
89,11/13/2023 10:04:28,12.18,40140.80
90,11/13/2023 10:04:38,11.92,1920.00
91,11/13/2023 10:04:48,11.84,6512.64
92,11/13/2023 10:04:58,11.67,1370.24
93,11/13/2023 10:05:08,11.79,1119.68
94,11/13/2023 10:05:18,11.92,1022.40
95,11/13/2023 10:05:28,12.14,1229.12
96,11/13/2023 10:05:38,12.27,1284.80
97,11/13/2023 10:05:48,12.40,1547.52
98,11/13/2023 10:05:58,12.57,390.40
99,11/13/2023 10:06:08,12.65,1815.68
100,11/13/2023 10:06:18,12.74,1899.52
101,11/13/2023 10:06:28,12.82,688.96
102,11/13/2023 10:06:38,12.91,1083.84
103,11/13/2023 10:06:48,13.00,1266.88
104,11/13/2023 10:06:58,13.04,1327.36
105,11/13/2023 10:07:08,13.12,1585.28
106,11/13/2023 10:07:18,13.17,521.92
107,11/13/2023 10:07:28,13.25,393.76
108,11/13/2023 10:07:38,13.30,24872.96
109,11/13/2023 10:07:48,13.34,4154.88
110,11/13/2023 10:07:58,13.43,367.20
111,11/13/2023 10:08:08,13.34,282.32
112,11/13/2023 10:08:18,13.43,377.44
113,11/13/2023 10:08:28,13.43,734.40
114,11/13/2023 10:08:38,13.43,524.00
115,11/13/2023 10:08:48,13.43,654.72
116,11/13/2023 10:08:58,13.47,291.92
117,11/13/2023 10:09:08,13.47,525.28
118,11/13/2023 10:09:18,13.51,953.92
119,11/13/2023 10:09:28,13.51,781.12
120,11/13/2023 10:09:38,13.51,310.48
121,11/13/2023 10:09:48,13.60,758.72
122,11/13/2023 10:09:58,13.60,735.36
123,11/13/2023 10:10:08,13.60,717.44
124,11/13/2023 10:10:18,13.64,1976.32
125,11/13/2023 10:10:28,13.68,2152.32
126,11/13/2023 10:10:38,13.68,1212.80
127,11/13/2023 10:10:48,13.73,475.68
128,11/13/2023 10:10:58,13.73,306.88
129,11/13/2023 10:11:08,13.77,299.20
130,11/13/2023 10:11:18,13.73,249.44
131,11/13/2023 10:11:28,13.73,201.36
132,11/13/2023 10:11:38,13.77,243.44
133,11/13/2023 10:11:48,13.73,154.28
134,11/13/2023 10:11:58,13.81,159.32
135,11/13/2023 10:12:08,13.81,191.12
136,11/13/2023 10:12:18,13.81,81.36
137,11/13/2023 10:12:28,13.77,107.92
138,11/13/2023 10:12:38,13.81,48.84
139,11/13/2023 10:12:48,13.81,146.60
140,11/13/2023 10:12:58,13.81,640.16
141,11/13/2023 10:13:08,13.77,675.20
142,11/13/2023 10:13:18,13.81,687.04
143,11/13/2023 10:13:28,13.81,703.36
144,11/13/2023 10:13:38,13.85,665.60
145,11/13/2023 10:13:48,13.85,645.28
146,11/13/2023 10:13:58,13.85,676.80
147,11/13/2023 10:14:08,13.81,553.44
148,11/13/2023 10:14:18,13.81,521.92
149,11/13/2023 10:14:28,13.90,509.92
150,11/13/2023 10:14:38,13.81,424.00
151,11/13/2023 10:14:48,13.85,493.76
152,11/13/2023 10:14:58,13.85,324.80
153,11/13/2023 10:15:08,13.85,497.92
154,11/13/2023 10:15:18,13.85,595.84
155,11/13/2023 10:15:28,13.85,557.76
156,11/13/2023 10:15:38,13.90,532.96
157,11/13/2023 10:15:48,13.85,463.84
158,11/13/2023 10:15:58,13.85,600.00
159,11/13/2023 10:16:08,13.85,400.96
160,11/13/2023 10:16:18,13.85,399.36
161,11/13/2023 10:16:28,13.85,459.52
162,11/13/2023 10:16:38,13.81,440.32
163,11/13/2023 10:16:48,13.85,412.16
164,11/13/2023 10:16:58,13.90,451.36
165,11/13/2023 10:17:08,13.85,405.28
166,11/13/2023 10:17:18,13.85,423.20
167,11/13/2023 10:17:28,13.85,573.92
168,11/13/2023 10:17:38,13.90,643.68
169,11/13/2023 10:17:48,13.85,16.89
170,11/13/2023 10:17:58,13.85,682.88
171,11/13/2023 10:18:08,13.85,557.76
172,11/13/2023 10:18:18,13.85,686.40
173,11/13/2023 10:18:28,13.85,684.48
174,11/13/2023 10:18:38,13.90,706.88
175,11/13/2023 10:18:48,13.90,714.56
176,11/13/2023 10:18:58,13.90,718.40
177,11/13/2023 10:19:08,13.90,726.72
178,11/13/2023 10:19:18,13.85,732.80
179,11/13/2023 10:19:28,13.90,768.64
180,11/13/2023 10:19:38,13.90,776.32
181,11/13/2023 10:19:48,13.90,782.40
182,11/13/2023 10:19:58,13.85,780.80
183,11/13/2023 10:20:08,13.90,738.88
184,11/13/2023 10:20:18,13.90,762.56
185,11/13/2023 10:20:28,13.90,768.64
186,11/13/2023 10:20:38,13.85,753.28
187,11/13/2023 10:20:48,13.90,755.84
188,11/13/2023 10:20:58,13.85,721.60
189,11/13/2023 10:21:08,13.90,773.76
190,11/13/2023 10:21:18,13.90,772.80
191,11/13/2023 10:21:28,13.85,770.24
192,11/13/2023 10:21:38,13.90,755.84
193,11/13/2023 10:21:48,13.85,768.64
194,11/13/2023 10:21:58,13.90,768.64
195,11/13/2023 10:22:08,13.85,755.84
196,11/13/2023 10:22:18,13.90,767.04
197,11/13/2023 10:22:28,13.85,773.76
198,11/13/2023 10:22:38,13.85,787.52
199,11/13/2023 10:22:48,13.90,786.56
200,11/13/2023 10:22:58,13.85,796.16
201,11/13/2023 10:23:08,13.85,801.28
202,11/13/2023 10:23:18,13.85,805.44
203,11/13/2023 10:23:28,13.90,803.84
204,11/13/2023 10:23:38,13.90,803.84
205,11/13/2023 10:23:48,13.85,780.80
206,11/13/2023 10:23:58,13.90,807.04
207,11/13/2023 10:24:08,13.85,803.84
208,11/13/2023 10:24:18,13.85,810.56
209,11/13/2023 10:24:28,13.85,801.28
210,11/13/2023 10:24:38,13.85,817.28
211,11/13/2023 10:24:48,13.85,824.96
212,11/13/2023 10:24:58,13.90,824.96
213,11/13/2023 10:25:08,13.90,827.52
214,11/13/2023 10:25:18,13.85,826.88
215,11/13/2023 10:25:28,13.90,817.28
216,11/13/2023 10:25:38,13.90,485.92
217,11/13/2023 10:25:48,13.90,267.36
218,11/13/2023 10:25:58,13.85,279.52
219,11/13/2023 10:26:08,13.85,489.44
220,11/13/2023 10:26:18,13.85,516.80
221,11/13/2023 10:26:28,13.85,523.52
222,11/13/2023 10:26:38,13.85,652.96
223,11/13/2023 10:26:48,13.85,619.68
224,11/13/2023 10:26:58,13.85,585.60
225,11/13/2023 10:27:08,13.85,595.84
226,11/13/2023 10:27:18,13.85,620.48
227,11/13/2023 10:27:28,13.85,614.56
228,11/13/2023 10:27:38,13.85,600.00
229,11/13/2023 10:27:48,13.85,632.48
230,11/13/2023 10:27:58,13.85,609.44
231,11/13/2023 10:28:08,13.85,623.04
232,11/13/2023 10:28:18,13.85,641.92
233,11/13/2023 10:28:28,13.90,643.68
234,11/13/2023 10:28:38,13.85,636.80
235,11/13/2023 10:28:48,13.85,565.44
236,11/13/2023 10:28:58,13.90,548.32
237,11/13/2023 10:29:08,13.90,496.32
238,11/13/2023 10:29:18,13.85,533.76
239,11/13/2023 10:29:28,13.90,513.28
240,11/13/2023 10:29:38,13.85,545.76
241,11/13/2023 10:29:48,13.85,568.80
242,11/13/2023 10:29:58,13.85,546.72
243,11/13/2023 10:30:08,13.81,593.28
244,11/13/2023 10:30:18,13.90,561.12
245,11/13/2023 10:30:28,13.85,517.60
246,11/13/2023 10:30:38,13.85,545.76
247,11/13/2023 10:30:48,13.81,565.44
248,11/13/2023 10:30:58,13.90,530.40
249,11/13/2023 10:31:08,13.85,526.08
250,11/13/2023 10:31:18,13.81,573.92
251,11/13/2023 10:31:28,13.85,545.76
252,11/13/2023 10:31:38,13.85,636.80
253,11/13/2023 10:31:48,13.85,1230.72
254,11/13/2023 10:31:58,13.85,1102.72
255,11/13/2023 10:32:08,13.85,1061.76
256,11/13/2023 10:32:18,13.85,960.00
257,11/13/2023 10:32:28,13.85,737.92
258,11/13/2023 10:32:38,13.85,810.56
259,11/13/2023 10:32:48,13.85,813.12
260,11/13/2023 10:32:58,13.81,852.48
261,11/13/2023 10:33:08,13.85,853.12
262,11/13/2023 10:33:18,13.85,837.76
263,11/13/2023 10:33:28,13.85,749.76
264,11/13/2023 10:33:38,13.85,862.72
265,11/13/2023 10:33:48,13.85,793.60
266,11/13/2023 10:33:58,13.85,879.04
267,11/13/2023 10:34:08,13.85,860.80
268,11/13/2023 10:34:18,13.85,843.84
269,11/13/2023 10:34:28,13.85,793.60
270,11/13/2023 10:34:38,13.85,840.32
271,11/13/2023 10:34:48,13.81,760.96
272,11/13/2023 10:34:58,13.85,755.84
273,11/13/2023 10:35:08,13.85,811.52
274,11/13/2023 10:35:18,13.81,790.08
275,11/13/2023 10:35:28,13.85,899.52
276,11/13/2023 10:35:38,13.85,838.72
277,11/13/2023 10:35:48,13.85,890.56
278,11/13/2023 10:35:58,13.85,905.28
279,11/13/2023 10:36:08,13.85,886.08
280,11/13/2023 10:36:18,13.81,881.60
281,11/13/2023 10:36:28,13.85,865.92
282,11/13/2023 10:36:38,13.81,894.40
283,11/13/2023 10:36:48,13.85,894.72
284,11/13/2023 10:36:58,13.85,903.68
285,11/13/2023 10:37:08,13.81,943.68
286,11/13/2023 10:37:18,13.85,903.68
287,11/13/2023 10:37:28,13.85,847.36
288,11/13/2023 10:37:38,13.90,772.16
289,11/13/2023 10:37:48,13.85,37.69
290,11/13/2023 10:37:58,13.81,114.88
291,11/13/2023 10:38:08,13.81,361.76
292,11/13/2023 10:38:18,13.85,248.56
293,11/13/2023 10:38:28,13.81,421.44
294,11/13/2023 10:38:38,13.85,818.24
295,11/13/2023 10:38:48,13.85,1761.28
296,11/13/2023 10:38:58,13.85,1508.48
297,11/13/2023 10:39:08,13.85,1790.08
298,11/13/2023 10:39:18,13.81,744.64
299,11/13/2023 10:39:28,13.85,3124.48
300,11/13/2023 10:39:38,13.85,43.72
301,11/13/2023 10:39:48,13.85,35.55
302,11/13/2023 10:39:58,13.85,35.55
303,11/13/2023 10:40:08,13.85,39.88
304,11/13/2023 10:40:18,13.90,42.00
305,11/13/2023 10:40:28,13.85,41.16
306,11/13/2023 10:40:38,13.85,42.86
307,11/13/2023 10:40:48,13.81,55.74
308,11/13/2023 10:40:58,13.81,57.02
309,11/13/2023 10:41:08,13.85,54.44
310,11/13/2023 10:41:18,13.85,54.88
311,11/13/2023 10:41:28,13.85,54.44
312,11/13/2023 10:41:38,13.85,54.02
313,11/13/2023 10:41:48,13.85,53.16
314,11/13/2023 10:41:58,13.85,56.16
315,11/13/2023 10:42:08,13.85,56.58
316,11/13/2023 10:42:18,13.85,53.60
317,11/13/2023 10:42:28,13.85,51.04
318,11/13/2023 10:42:38,13.85,50.18
319,11/13/2023 10:42:48,13.81,49.70
320,11/13/2023 10:42:58,13.90,50.56
321,11/13/2023 10:43:08,13.85,55.30
322,11/13/2023 10:43:18,13.85,50.18
323,11/13/2023 10:43:28,13.85,76.34
324,11/13/2023 10:43:38,13.85,25.92
325,11/13/2023 10:43:48,13.85,1563.52
326,11/13/2023 10:43:58,13.81,1482.88
327,11/13/2023 10:44:08,13.90,2113.28
328,11/13/2023 10:44:18,13.85,407.36
329,11/13/2023 10:44:28,13.90,418.56
330,11/13/2023 10:44:38,13.85,342.08
331,11/13/2023 10:44:48,13.90,535.04
332,11/13/2023 10:44:58,13.85,565.92
333,11/13/2023 10:45:08,13.90,471.84
334,11/13/2023 10:45:18,13.90,2480.64
335,11/13/2023 10:45:28,13.90,3228.16
336,11/13/2023 10:45:38,13.90,670.72
337,11/13/2023 10:45:48,13.90,5972.48
338,11/13/2023 10:45:58,13.98,25917.44
339,11/13/2023 10:46:08,13.94,1289.92
340,11/13/2023 10:46:18,13.90,1995.52
341,11/13/2023 10:46:28,13.94,2085.76
342,11/13/2023 10:46:38,13.90,1786.88
343,11/13/2023 10:46:48,13.90,1111.36
344,11/13/2023 10:46:58,13.90,1552.00
345,11/13/2023 10:47:08,13.94,2986.24
346,11/13/2023 10:47:18,13.98,1479.04
347,11/13/2023 10:47:28,14.03,23490.56
348,11/13/2023 10:47:38,14.15,25149.44
349,11/13/2023 10:47:48,14.03,1192.32
350,11/13/2023 10:47:58,14.07,44195.84
351,11/13/2023 10:48:08,14.11,1207.68
352,11/13/2023 10:48:18,14.41,64614.40
353,11/13/2023 10:48:28,14.80,13255.68
354,11/13/2023 10:48:38,14.75,4840.96
355,11/13/2023 10:48:48,14.41,2808.32
356,11/13/2023 10:48:58,14.11,4568.32
357,11/13/2023 10:49:08,13.90,2919.68
358,11/13/2023 10:49:18,13.68,2618.88
359,11/13/2023 10:49:28,13.47,820.80
360,11/13/2023 10:49:38,13.12,583.84
361,11/13/2023 10:49:48,12.95,64266.24
362,11/13/2023 10:49:58,12.78,34416.64
363,11/13/2023 10:50:08,12.44,26941.44
364,11/13/2023 10:50:18,12.27,1882.24
365,11/13/2023 10:50:28,11.88,4756.48
366,11/13/2023 10:50:38,11.45,1016.00
367,11/13/2023 10:50:48,11.07,980.48
368,11/13/2023 10:50:58,11.02,6202.88
369,11/13/2023 10:51:08,10.77,36833.28
370,11/13/2023 10:51:18,10.46,4752.64
371,11/13/2023 10:51:28,10.08,4014.08
372,11/13/2023 10:51:38,9.91,3669.76
373,11/13/2023 10:51:48,9.74,3349.76
374,11/13/2023 10:51:58,9.56,3289.60
375,11/13/2023 10:52:08,9.44,3034.88
376,11/13/2023 10:52:18,9.26,3105.28
377,11/13/2023 10:52:28,9.14,2919.68
378,11/13/2023 10:52:38,9.01,2941.44
379,11/13/2023 10:52:48,8.88,3751.68
380,11/13/2023 10:52:58,8.75,3703.04
381,11/13/2023 10:53:08,8.66,4280.32
382,11/13/2023 10:53:18,8.49,3563.52
383,11/13/2023 10:53:28,8.28,5067.52
384,11/13/2023 10:53:38,8.11,5155.84
385,11/13/2023 10:53:48,7.93,6044.16
386,11/13/2023 10:53:58,7.81,6471.68
387,11/13/2023 10:54:08,7.63,6487.04
388,11/13/2023 10:54:18,7.50,6481.92
389,11/13/2023 10:54:28,7.38,6481.92
390,11/13/2023 10:54:38,7.25,6435.84
391,11/13/2023 10:54:48,7.08,3246.08
392,11/13/2023 10:54:58,6.95,208.00
393,11/13/2023 10:55:08,6.86,434.72
394,11/13/2023 10:55:18,6.82,346.40
395,11/13/2023 10:55:28,6.78,121.08
396,11/13/2023 10:55:38,6.78,169.28
397,11/13/2023 10:55:48,6.78,303.20
398,11/13/2023 10:55:58,6.78,25.33
399,11/13/2023 10:56:08,6.82,15.85
400,11/13/2023 10:56:18,6.99,1013.12
401,11/13/2023 10:56:28,7.38,933.44
402,11/13/2023 10:56:38,7.76,1414.40
403,11/13/2023 10:56:48,8.11,1344.00
404,11/13/2023 10:56:58,8.45,1261.44
