#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
293,09/01/2023 10:04:50,21.92,3383.04
294,09/01/2023 10:05:05,21.96,3941.12
295,09/01/2023 10:05:20,22.13,3528.96
296,09/01/2023 10:05:35,22.31,11545.60
297,09/01/2023 10:05:50,22.95,56565.76
298,09/01/2023 10:06:05,23.46,56504.32
299,09/01/2023 10:06:20,23.85,37437.44
300,09/01/2023 10:06:35,23.89,37457.92
301,09/01/2023 10:06:50,24.54,39168.00
302,09/01/2023 10:07:05,24.71,6484.48
303,09/01/2023 10:07:20,23.89,6359.04
304,09/01/2023 10:07:35,24.45,39014.40
305,09/01/2023 10:07:50,23.89,6853.12
306,09/01/2023 10:08:05,23.59,6807.04
307,09/01/2023 10:08:20,23.38,6689.28
308,09/01/2023 10:08:35,23.51,45260.80
309,09/01/2023 10:08:50,23.59,45465.60
310,09/01/2023 10:09:05,23.21,6927.36
311,09/01/2023 10:09:20,23.29,45977.60
312,09/01/2023 10:09:35,23.25,7091.20
313,09/01/2023 10:09:50,24.36,7316.48
314,09/01/2023 10:10:05,24.75,52203.52
315,09/01/2023 10:10:20,25.18,52633.60
316,09/01/2023 10:10:35,25.39,7193.60
317,09/01/2023 10:10:50,25.69,53084.16
318,09/01/2023 10:11:05,26.08,53514.24
319,09/01/2023 10:11:20,26.30,52695.04
320,09/01/2023 10:11:35,26.42,46346.24
321,09/01/2023 10:11:50,25.61,7869.44
322,09/01/2023 10:12:05,25.01,7226.88
