sample_id,cre.umol,cre.umol.mgprot
D1-B2-2,0.6777903304578025,0.057515934108283366
D1-B4-32,5.867353817273832,0.4561243547409342
D1-C2-184,6.702526953847082,0.44688341958502564
D1-C3-114,7.422313149673005,0.2607070717553953
D2-B1-91,14.434815552542865,2.2490336280775445
D2-B2-30,8.536771305779775,0.34663518291576234
D2-B3-103,6.091819871050869,0.42102889640420676
D2-B4-100,13.695149060999395,0.483711123137637
D2-C1-36,8.414390686079363,0.3693404271845763
D2-C2-15,2.296319175217216,0.12601160994853064
D2-C3-128,3.617295643799218,0.20452247946008553
D2-C4-145,3.7844831171088273,0.33878305803196673
D4-B1-137,4.9003467673361385,0.14556610925776156
D4-B4-70,11.797047339552433,0.9247202956554967
D4-C1-65,26.46514300885219,1.0938676691656049
D4-C2-1,2.005936164757954,0.09546459256531911
D4-C3-185,3.5081043603805453,0.2704700737579282
D4-C4-110,5.464665815637545,0.29354479261580885
D5-B1-108,5.283505846785012,0.18917784237403784
D5-B2-11,3.689440015998147,0.25727232177992615
D5-B3-64,8.624149739065153,0.5512204435461814
D5-B4-53,4.942183841763999,0.206501789376488
D5-C1-7,4.909800061000168,0.21947857903601817
D5-C2-121,8.049084073368142,0.44888719449553927
D5-C3-168,19.56753224462252,1.3376280773695657
G1-B1-26,2.404839469763669,0.6015105974762103
G1-B2-152,4.444548013581185,0.361401112344844
G1-B3-24,2.71955846144327,0.4369675805892537
G1-C1-118,4.475143168506289,0.5658844056353521
G1-C2-50,5.2644235726918875,0.42492621966148314
G1-C3-125,6.317308287230262,0.48494792654836044
G2-B1-106,3.54198890982907,0.5614828452505465
G2-B2-153,4.474760036788104,0.37728067685662614
G2-B3-109,5.54570466301725,0.5812332726308408
G2-C1-84,7.874917783468692,1.1191406127015293
G2-C2-157,4.590881482783753,0.46694879069696443
G2-C3-172,1.9056393565200582,0.2922548297067433
G2-C4-57,9.23611838740489,0.8168923411832096
G4-B1-17,5.967794554088745,0.272856681462408
G4-B3-155,2.169770727168042,0.2711536839506601
G4-B4-12,3.54636418313095,0.48310851539187366
G4-C1-162,4.227890556206466,0.336006274385521
G4-C2-42,3.0432354446797487,0.4891366572030813
G4-C3-72,10.602172670925315,3.0204570222178035
G4-C4-134,2.3471142412019517,0.27467781226584265
G5-B1-127,3.8084677247990344,0.2439453048353734
G5-B3-19,6.464232333104135,0.45388691777687473
G5-B4-67,9.231455256948982,1.1804715432564243
G5-C1-49,4.4903454714046855,0.2899056569983279
G5-C3-56,8.373990863960092,0.8916925884909792
G5-C4-41,4.657118054808059,0.3571614552048176
S1-B1-9,1.2282172954171988,0.14519069029475026
S1-B3-18,2.9842486505745085,0.3536068145082548
S1-C1-173,4.8770649067062015,0.428104558629394
S1-C3-146,2.708540882718442,0.1379366581070878
S2-B1-120,2.264957756855737,0.28120060826910953
S2-B2-104,5.344169096340012,0.5302366243027206
S2-B4-178,4.164560246987396,0.6070527357744243
S2-C1-158,3.5780134586464585,0.3033024695308265
S2-C2-150,9.082503382095206,0.6347975585556747
S2-C3-86,11.42683839324413,1.192890960293252
S2-C4-97,11.088246964263288,1.6223650586983314
S4-B1-122,2.297788185713859,0.31669559626907384
S4-B2-149,2.462261978808112,0.2671489483113115
S4-B4-147,0.9632710073199807,0.13040725417933594
S4-C1-156,3.7650177112975163,0.45364337160255785
S4-C2-105,1.8537584117568633,0.21960427953922843
S4-C3-47,2.11515920636468,0.1786746062292401
S4-C4-141,1.910573448305191,0.3043842569291198
S5-B1-171,1.6351683999664,0.24060693018054125
S5-B2-63,13.398219019681344,2.221552552803899
S5-B4-133,2.8714970113031906,0.23973693153663564
S5-C1-74,15.130904997832614,2.3057756082027683
S5-C2-169,29.676651805620015,1.212991496687194
